"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","ID","Type","Firing Pattern","Input Resistance","Tau Membrane","Threshold Current","AP Amplitude","AP Halfwidth","Voltage Threshold","Max DepolRate","Max RepolRate","Sag 90mV","RMP","Cluster"
-1.36868868518841,-3.46558295003433,-1.68653326666951,0.0138856333673336,-0.272820795653167,-0.527343040002748,0.195877780175879,0.48749752239913,-0.365383463988631,0.0425930697292187,"P9_iMNTB","Original","Phasic",0.2495,9.99,120,71.9245,0.26314,-55.2808,445.813,-363.69,1.305,-81.65,"2"
-2.77728907449664,-2.39927432533629,0.834399702488615,0.107547003105239,-0.338761866497691,0.483184227831129,-0.142208410061433,0.36039494901485,0.195415936242722,-0.141168768872243,"P9_iMNTB","Original","Tonic",0.251,12.41,100,76.5234,0.234791,-52.2149,590.507,-450.506,5.153,-75.39,"2"
-0.0590532413118313,2.6981600066594,-0.0413062131668786,0.854387121135729,-0.144427941302267,0.543520668121322,-0.0633500917776205,0.706195558386051,-0.169481497058172,0.26782329239152,"P6_iMNTB","Projected1","Phasic",0.1008,6.28,240,63.853,0.296131,-45.7076,386.371,-264.359,9.362,-70.05,"2"
2.17236995018407,1.49358522861204,-0.194102523344953,0.417680788952751,-0.116743748397537,0.75532959864476,0.0122545252187488,0.0133866823990309,0.254911305483945,0.048296189788838,"P6_iMNTB","Projected1","Phasic",0.1563,8.5,220,50.6506,0.355096,-44.5813,304.248,-181.454,7.116,-71.59,"1"
4.17904228005704,0.914391744068095,-2.25939647204555,2.30473107156562,0.167167993974833,0.289435739000962,1.50438481074775,0.712060931429655,0.985901843360012,-0.738822399571602,"P6_iMNTB","Projected1","Phasic",0.1535,5.57,240,47.0528,0.529833,-49.0864,222.124,-111.844,5.98,-76.23,"1"
2.20504588990554,-1.51092865562484,0.892587662770044,0.95401422325381,0.573078230865834,-0.00515590953003369,1.16363516101113,-0.626105678838099,-0.10535286560512,-0.0732195006915351,"P6_iMNTB","Projected1","Phasic",0.337,10.22,120,58.5345,0.389442,-48.8361,306.594,-183.018,4.531,-71.96,"1"
4.67425644439248,-0.676164574226244,0.828960155734384,1.08207022512877,-1.13742549440426,0.877977840796464,0.834954263770092,-0.00797541410875502,0.733427033260961,-0.297631292995056,"P6_iMNTB","Projected1","Phasic",0.2375,11.46,100,47.0216,0.482565,-41.9221,228.381,-104.805,5.614,-73.86,"1"
3.1989825053222,0.43598650535974,-1.18890847440805,0.562230679697877,-0.0776989271096194,1.60724748653167,1.03313762541488,0.145665209828005,0.378336681242787,0.213646614884388,"P6_iMNTB","Projected1","Phasic",0.1875,9.61,260,52.2462,0.429276,-44.3623,297.209,-128.269,5.011,-75.09,"1"
2.34930917585049,-0.678000381160872,-2.85165240239755,2.5618414435513,0.160428493024973,-0.250000993614494,0.708374557555202,0.780235566553231,0.428112869117605,0.031374775711231,"P6_iMNTB","Projected1","Phasic",0.1375,6.56,200,59.473,0.452885,-54.9054,254.974,-146.258,4.139,-78.66,"1"
4.23122006452562,-0.0587593498230439,-1.52661623810772,3.0837503013359,-0.433932560378658,-0.509816223578982,1.47455167843244,0.443292768386359,0.697223056355462,-0.73829526969071,"P6_iMNTB","Projected1","Phasic",0.1725,5.71,140,51.5579,0.542568,-50.2439,192.404,-106.369,5.206,-75.44,"1"
0.821481995528529,1.17109150286166,-0.36597688448802,0.0628590320544093,-0.0770327873561403,0.77581128613347,0.951521142793768,0.28134227741007,0.0923181741102499,0.473001404901002,"P6_iMNTB","Projected1","Phasic",0.191,7.62,240,60.7244,0.326748,-44.7065,425.478,-215.085,6.64,-73.13,"2"
2.52700538242674,-1.26303147734136,-0.17172790579635,1.48077280502877,0.0980858411424499,1.5113500195137,-0.81948796669509,-1.14553434308954,0.621473768168475,0.0853306037337414,"P6_iMNTB","Projected1","Phasic",0.18,14.04,160,51.5892,0.398591,-50.5255,290.17,-165.029,3.805,-71.43,"1"
