"PC1","PC2","PC3","ID","Type","Firing Pattern","Cell ID"
7.51183415499224,-1.72923872500509,1.44039311280788,"P3_NonInjected","Projected11","Tonic","09092022_S2C1"
6.40644875717951,0.110657351467247,0.229995104760447,"P3_NonInjected","Projected11","Tonic","11042022_S1C1"
6.07793539393792,-1.20954179828901,1.0643062937661,"P3_NonInjected","Projected11","Tonic","11042022_S2C1"
5.52255867410644,-0.731780594468364,2.07291057566405,"P4_TeNT","Projected3","Tonic","12122022_S1C2"
9.5012503860553,-2.38963979211013,2.55463477808944,"P4_TeNT","Projected3","Tonic","12292022_S1C1"
10.0464389220928,-0.0956166974803467,5.62383524753513,"P4_TeNT","Projected3","Tonic","12292022_S1C2"
11.8907438490352,-3.69019288408842,2.75739347375939,"P4_TeNT","Projected3","Tonic","02012023_S1C1"
11.0115691889625,-7.0266850147598,3.67332816418379,"P4_TeNT","Projected3","Tonic","02012023_S1C2"
7.97439946138032,-5.35864813484746,4.26119089295775,"P4_TeNT","Projected3","Tonic","12272023_S1C4"
10.7182346128516,-2.65306685884361,5.88581024569957,"P4_TeNT","Projected3","Tonic","12272023_S2C2"
8.49957000116994,-0.101887106079715,3.51827014527786,"P4_TeNT","Projected3","Tonic","12272023_S3C2"
8.43967590288955,-1.54935974048709,4.82766094269994,"P4_TeNT","Projected3","Tonic","01012024_S1C4"
12.9063269189795,-5.98154351402208,5.49753132691515,"P4_TeNT","Projected3","Tonic","01162024_S1C2"
12.42987871822,-3.79276350006727,7.21448263367263,"P4_TeNT","Projected3","Tonic","01212024_S1C2"
10.2622102281667,-4.44591871965244,4.40696804101661,"P4_TeNT","Projected3","Tonic","01212024_S2C2"
6.13418282934799,-0.879018236486704,3.79059165148941,"P4_TeNT","Projected3","Tonic","04092024_S1C2"
13.6199057287358,-4.76662886600627,4.72669157642263,"P4_TeNT","Projected3","Tonic","11042024_S1C2"
5.8881051051689,1.7560549632182,-0.19652986394753,"P4_TeNT","Projected3","Phasic","11042024_S1C4"
8.33856166579357,3.2212859222144,5.33429887838438,"P4_TeNT","Projected3","Tonic","11122024_S1C3"
10.6970008474873,-0.582472704923626,1.60522456540682,"P4_TeNT","Projected3","Tonic","11122024_S2C1"
5.59206663139226,0.870991052690121,2.27960302751048,"P4_TeNT","Projected3","Tonic","11252024_S2C3"
7.25191673703472,-1.69735510150645,2.98957024814726,"P4_TeNT","Projected3","Tonic","12172024_S1C2"
8.34875424211615,-1.66818481369412,1.55644906177633,"P4_TeNT","Projected3","Tonic","12172024_S3C2"
7.63112909333927,-4.51373965560825,2.53834918400777,"P4_TeNT","Projected3","Tonic","12122022_S1C1"
5.30778432744758,0.950776140722279,-0.162616969129966,"P4_iMNTB","Projected6","Tonic","12292022_S2C1"
8.38620766452927,-2.16270699235495,3.31706741609146,"P4_iMNTB","Projected6","Tonic","12272023_S1C1"
4.95336962565528,-0.429895769536054,-0.0150203029181359,"P4_iMNTB","Projected6","Tonic","12272023_S1C3"
5.62915763126428,-1.26828372608845,-1.23346276079656,"P4_iMNTB","Projected6","Tonic","12272023_S2C1"
4.00612508053259,0.354683886224996,0.826849675719497,"P4_iMNTB","Projected6","Tonic","01012024_S1C2"
8.5076843086467,-1.24330253846051,0.80672160862219,"P4_iMNTB","Projected6","Tonic","01012024_S2C2"
5.98857099926095,-0.0265100368531787,-0.689698326489502,"P4_iMNTB","Projected6","Tonic","01012024_S2C3"
6.49764996012905,-0.215710524648016,3.71244610372937,"P4_iMNTB","Projected6","Tonic","01212024_S1C1"
5.82314090484218,1.4094037556952,-1.83514399561012,"P4_iMNTB","Projected6","Phasic","01212024_S1C3"
4.68935846663229,3.581953715818,3.01186713049784,"P4_iMNTB","Projected6","Tonic","01212024_S2C1"
4.3601814926111,-1.15379411340802,-2.55488270111023,"P4_iMNTB","Projected6","Phasic","01212024_S2C3"
5.98866767802096,1.91001052666235,-0.140606242057225,"P4_iMNTB","Projected6","Phasic","01212024_S2C5"
5.69867296387646,0.696476830561099,-1.15048692752962,"P4_iMNTB","Projected6","Tonic","04092024_S1C1"
8.31889014813216,0.977244314319209,1.22834034871883,"P4_iMNTB","Projected6","Phasic","11042024_S1C1"
10.4783660703024,-1.56815712201092,0.888121856794553,"P4_iMNTB","Projected6","Tonic","11042024_S1C3"
9.01909163997833,0.997709670850768,0.183607598426756,"P4_iMNTB","Projected6","Tonic","11122024_S1C1"
8.61859052163966,0.377897051371039,-1.11938776910626,"P4_iMNTB","Projected6","Phasic","11122024_S2C2"
5.64063340855121,-1.59117414108948,-0.770875489294684,"P4_iMNTB","Projected6","Tonic","11252024_S1C1"
6.72497898277952,-2.90781479622607,-1.23811255178982,"P4_iMNTB","Projected6","Phasic","11252024_S2C1"
3.56338691177938,-1.56254078185238,-0.22642699657401,"P4_iMNTB","Projected6","Phasic","12172024_S2C1"
6.15633956303339,-6.8368008982954,4.07395458781755,"P6_TeNT","Projected2","Tonic","03172022_S2C2"
2.07980962495324,0.639801476357967,1.28971152732506,"P6_TeNT","Projected2","Tonic","03172022_S2C4"
6.86548755202888,-2.02616060421915,0.303478596173865,"P6_TeNT","Projected2","Tonic","03202022_S1C3"
4.64690669505728,-2.01134881248542,2.77997535640961,"P6_TeNT","Projected2","Tonic","03282022_S1C2"
4.27554095463373,-5.13512745378757,0.905486809408326,"P6_TeNT","Projected2","Tonic","03282022_S1C3"
11.2142405455949,-6.33383026084237,6.0561258117439,"P6_TeNT","Projected2","Tonic","03282022_S1C4"
1.81582426693819,-2.16869608563346,1.4860931739725,"P6_TeNT","Projected2","Tonic","03282022__Evening_S2C1"
2.05175391736002,-0.128989472167859,3.1310937322293,"P6_TeNT","Projected2","Tonic","03282022__Evening_S2C2"
4.95692857802444,1.04222999975159,0.248400197621531,"P6_TeNT","Projected2","Tonic","06142022_S2C2"
4.90822812325131,-4.27024545837887,4.26138323164627,"P6_TeNT","Projected2","Tonic","06142022_S2C3"
6.23791601542624,0.988546836330903,4.8646602741753,"P6_TeNT","Projected2","Tonic","06142022_S2C4"
